,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Interpersonal Violence,Maternal Disorders,HIV/AIDS,Drug Use Disorders,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Alcohol Use Disorders,Self-harm,Exposure to Forces of Nature,Diarrheal Diseases,Environmental Heat and Cold Exposure,Neoplasms,Conflict and Terrorism,Diabetes Mellitus,Chronic Kidney Disease,Poisonings,Protein-Energy Malnutrition,Road Injuries,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases,"Fire, Heat, and Hot Substances",Acute Hepatitis,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,current_amount,constant_amount,Population
2771,Mexico,MEX,2012,497,17797,3690,7055,3,2473,23246,1159,5603,421,2510,128171,19142,17831,3787,6395,32,4552,133,82363,30,52328,55721,466,6344,19591,30183,35306,54911,917,267,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,214337850,269915648,115755909
2772,Mexico,MEX,2013,516,18605,3952,7227,2,2455,23303,1139,5460,445,2569,137676,20206,17019,3895,6791,220,4650,139,87008,102,56724,59238,469,6477,19919,32047,37382,58155,936,266,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,419094764,518281483,117290686
2773,Mexico,MEX,2014,526,19229,4096,7114,2,2407,22587,1134,5311,455,2544,143034,20798,16170,4010,7027,54,4660,141,89821,38,59888,60822,458,6364,19895,32846,38330,59660,937,253,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,332284931,403127575,118755887
2774,Mexico,MEX,2015,533,19798,4205,6974,2,2372,23459,1070,5300,474,2521,146828,20894,15390,4048,7170,53,4679,144,91814,23,61729,62551,466,6238,19885,33364,39202,61011,944,245,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,584785194,701419181,120149897
2775,Mexico,MEX,2016,533,20753,4316,6868,1,2354,26015,1029,5093,500,2516,151252,21345,14439,4061,7442,225,4694,142,94653,12,64470,64653,461,6145,20236,34057,40744,63145,959,242,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,87681432,104304967,121519221
2776,Mexico,MEX,2017,545,21901,4532,6995,1,2437,31509,1059,5157,542,2590,158878,22042,13592,4157,7927,732,4750,148,99314,0,68316,67633,474,6234,21149,35501,43161,66516,1012,241,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,296265815,346252932,122839258
2777,Mexico,MEX,2018,534,22746,4705,7275,1,2460,31268,1061,5101,580,2600,161559,22184,12964,4374,8038,40,4836,150,102409,6,70454,69641,479,6493,21502,36733,44654,68610,1032,243,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,235941450,269424249,124013861
2778,Mexico,MEX,2019,522,23657,4973,7558,1,2373,30673,1019,5034,596,2596,167535,22592,12384,4518,7805,0,4932,152,106421,0,73838,72539,471,6745,21103,38524,46328,71124,1147,242,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,442886694,496022083,125085311
2779,Moldova,MDA,1992,108,576,163,9,0,437,610,37,70,31,236,22613,1112,589,349,758,0,79,105,6032,840,360,121,242,7,1052,1836,3148,4067,196,32,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,10000000,18722866,2975621
2780,Moldova,MDA,1993,97,593,171,9,0,412,620,35,98,31,269,24183,1116,543,359,769,0,71,122,6086,196,389,129,256,6,960,1888,3270,4224,197,28,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,33148000,60638113,2974817
2781,Moldova,MDA,1994,98,607,184,10,0,456,744,25,133,34,361,27295,1243,522,387,880,50,68,156,6622,8,456,149,285,7,1007,2100,3788,4861,213,26,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,62580002,112037243,2967585
2782,Moldova,MDA,1995,89,616,184,11,0,438,803,28,128,36,415,28185,1289,502,399,910,0,60,185,6601,4,474,159,296,8,973,2117,3944,5036,222,23,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,35501168,62239481,2953200
2783,Moldova,MDA,1996,77,621,174,11,0,395,704,25,156,39,418,26882,1222,468,377,854,2,53,189,6108,1,453,153,273,8,854,1981,3684,4704,208,17,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,44309705,76249264,2947293
2784,Moldova,MDA,1997,64,626,161,9,0,343,623,24,139,38,382,24834,1125,438,346,767,9,46,175,5487,0,407,142,255,6,743,1830,3337,4255,186,14,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,26920615,45517094,2936413
2785,Moldova,MDA,1998,56,644,154,8,0,344,588,18,136,38,383,23865,1072,414,323,739,2,40,166,5211,0,397,139,239,6,682,1761,3157,4030,170,12,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,36088147,60264956,2935227
2786,Moldova,MDA,1999,48,671,155,8,0,343,592,14,161,39,416,24482,1083,383,301,759,0,36,172,5229,0,407,143,251,6,653,1804,3263,4115,159,10,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,54087087,89210043,2930622
2787,Moldova,MDA,2000,48,697,153,7,0,329,596,13,193,40,441,24798,1085,343,300,755,0,34,193,5267,1,397,145,257,5,639,1795,3374,4224,159,9,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,48587004,78503484,2924668
2788,Moldova,MDA,2001,43,725,152,6,0,329,522,17,162,40,452,24859,1068,297,314,757,0,32,216,5248,0,378,145,270,4,639,1765,3417,4266,157,7,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,53504429,84402008,2918135
2789,Moldova,MDA,2002,43,746,158,6,0,326,494,13,184,38,471,26021,1079,252,343,765,1,28,243,5400,0,376,151,287,4,640,1840,3523,4400,161,5,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,46416249,72082850,2911385
2790,Moldova,MDA,2003,41,762,161,5,0,316,456,10,186,36,490,26725,1101,234,367,777,0,26,271,5557,0,376,155,296,3,641,1859,3641,4540,165,4,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,42982601,65498538,2903198
2791,Moldova,MDA,2004,40,777,158,4,0,318,408,10,216,35,499,26074,1102,221,399,783,1,23,288,5623,0,356,155,293,3,638,1770,3661,4566,171,3,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,48203339,71701469,2896023
2792,Moldova,MDA,2005,39,796,160,4,0,349,428,10,220,36,543,26655,1181,213,446,848,0,20,320,6006,0,366,170,303,3,669,1776,3936,4888,192,2,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,32428756,46815923,2888985
2793,Moldova,MDA,2006,35,822,158,4,0,333,395,9,223,35,521,25937,1150,214,477,824,0,17,345,6007,2,346,177,286,2,649,1660,3838,4756,191,2,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,25957073,36291489,2880967
2794,Moldova,MDA,2007,38,846,161,4,0,320,380,10,245,33,505,26116,1144,225,523,804,0,15,313,6094,0,319,200,274,2,650,1596,3775,4663,186,2,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,47309459,64379506,2874299
2795,Moldova,MDA,2008,39,870,161,3,0,300,369,15,240,33,479,25785,1121,243,540,791,3,14,311,6164,0,300,209,262,2,625,1500,3665,4525,182,2,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,24180644,32233183,2868833
2796,Moldova,MDA,2009,36,897,161,3,0,292,346,9,216,30,471,25640,1111,251,558,798,0,13,321,6320,0,295,217,258,2,614,1416,3641,4503,183,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,33485488,44187652,2865213
2797,Moldova,MDA,2010,36,924,164,2,0,296,343,15,211,33,463,26111,1116,243,560,821,1,12,345,6616,0,301,232,252,1,617,1375,3714,4590,189,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,293988572,384603989,2862354
2798,Moldova,MDA,2011,32,953,153,2,0,240,285,8,205,29,366,23565,969,233,513,698,0,11,288,6133,0,266,217,215,1,535,1171,3217,4006,165,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,29648141,38020266,2860699
2799,Moldova,MDA,2012,31,995,155,2,0,234,282,10,180,27,334,23565,964,220,501,688,0,10,321,6265,1,271,228,206,1,515,1098,3167,3962,160,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,43035978,54195212,2860324
2800,Moldova,MDA,2013,29,1045,154,2,0,212,283,8,171,27,288,22990,934,211,484,654,0,9,257,6221,0,269,233,195,1,470,1015,3026,3808,146,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,29277882,36207054,2859558
2801,Moldova,MDA,2014,29,1102,161,2,0,216,260,8,175,28,280,23998,994,201,493,680,0,9,269,6580,0,286,249,215,1,471,1003,3155,3975,136,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,54820012,66507555,2857815
2802,Moldova,MDA,2015,27,1157,168,2,0,215,240,10,169,29,264,25116,1046,194,487,688,0,9,269,6896,0,303,269,224,1,464,1017,3244,4097,123,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,47630319,57130076,2835978
2803,Moldova,MDA,2016,25,1202,167,2,0,201,230,8,154,27,235,25057,1019,183,461,650,0,9,248,6779,0,300,268,212,1,431,988,3086,3924,112,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,26971109,32084556,2803186
2804,Moldova,MDA,2017,22,1218,163,2,0,178,174,6,167,25,200,24145,937,169,440,585,0,9,214,6421,0,286,255,192,1,388,949,2791,3582,99,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,52474539,61328260,2755189
2805,Moldova,MDA,2018,21,1243,164,2,0,170,204,6,166,27,191,24062,904,154,440,562,0,8,201,6328,0,285,251,185,1,368,973,2766,3544,99,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,40709564,46486712,2707203
2806,Moldova,MDA,2019,20,1259,163,2,0,167,208,6,163,28,184,23438,872,142,439,549,0,8,193,6245,0,284,245,180,1,360,971,2745,3513,97,1,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,68807428,77062604,2664224
2807,Mongolia,MNG,2007,38,128,37,18,0,172,321,49,6,15,484,7582,884,980,430,611,0,78,253,3914,0,96,307,89,1,602,392,1209,1654,106,29,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,13056936,17768112,2605643
2808,Mongolia,MNG,2008,34,129,37,17,0,170,306,48,6,15,464,7564,835,994,463,613,52,74,247,4036,0,98,301,85,1,612,385,1233,1676,106,28,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,330951810,441163975,2633887
2809,Mongolia,MNG,2009,32,131,38,17,0,166,294,50,7,16,452,7769,801,1006,497,613,26,71,245,4229,0,102,304,82,1,615,388,1274,1722,106,26,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,29981839,39564217,2666713
2810,Mongolia,MNG,1991,373,143,40,37,0,163,223,128,0,5,501,6178,2998,1380,38,342,6,708,193,3017,0,62,411,224,4,286,538,848,1425,75,130,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,16726453,32099393,2200077
2811,Mongolia,MNG,1992,383,146,41,37,0,180,243,132,0,6,524,6391,2912,1339,41,400,0,644,206,3082,0,65,435,249,4,325,551,862,1449,77,132,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,15987030,29932303,2236494
2812,Mongolia,MNG,1993,395,147,41,37,0,193,255,143,0,7,562,6487,2830,1298,43,447,7,588,220,3149,0,68,457,268,3,356,556,873,1465,78,136,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,29668828,54273612,2270311
2813,Mongolia,MNG,1994,384,151,42,35,0,193,268,135,0,8,572,6652,2683,1255,45,469,5,538,229,3202,156,70,471,277,3,363,564,879,1469,76,130,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,13434161,24051233,2301510
2814,Mongolia,MNG,1995,352,153,44,34,0,191,281,125,1,8,579,7103,2503,1207,49,496,0,487,241,3297,0,74,488,284,3,378,581,901,1488,76,120,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,12347050,21646443,2330334
2815,Mongolia,MNG,1996,320,152,45,33,0,186,288,115,1,9,579,7424,2326,1159,54,515,41,443,249,3363,0,77,498,283,3,388,589,920,1501,99,111,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,5255477,9043759,2357033
2816,Mongolia,MNG,1997,285,148,44,31,0,179,298,110,2,9,573,7486,2144,1113,59,522,0,387,250,3356,0,78,495,273,3,387,574,927,1491,72,100,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,13843420,23406309,2381771
2817,Mongolia,MNG,1998,246,143,44,28,0,167,301,105,2,10,558,7530,1954,1062,64,513,0,341,249,3366,0,79,483,253,2,379,560,936,1482,70,89,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,18069834,30175496,2405148
2818,Mongolia,MNG,1999,211,139,43,26,0,161,305,100,3,10,554,7667,1793,1019,73,515,0,282,248,3390,0,80,472,233,2,384,548,946,1472,70,80,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,15589215,25712507,2428488
2819,Mongolia,MNG,2000,169,135,43,25,0,160,310,88,4,11,556,7803,1641,994,92,520,23,232,254,3425,0,82,449,206,2,407,531,976,1489,73,70,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,25820400,41718797,2450979
2820,Mongolia,MNG,2001,128,134,43,24,0,160,315,77,4,11,551,7965,1469,973,121,530,16,188,254,3510,0,86,417,171,2,435,515,1022,1521,77,58,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,16979329,26784505,2472601
2821,Mongolia,MNG,2002,99,133,41,22,0,162,320,68,5,11,540,7925,1333,959,162,540,2,155,255,3534,0,87,383,144,2,467,487,1058,1542,84,50,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,24109217,37440788,2494617
2822,Mongolia,MNG,2003,78,130,40,21,0,164,322,62,5,12,525,7865,1220,960,215,555,16,131,254,3583,0,89,357,124,1,505,461,1099,1571,90,44,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,22094972,33669166,2516454
2823,Mongolia,MNG,2004,65,128,38,20,0,171,333,59,5,13,518,7753,1118,965,275,586,0,111,256,3633,0,91,338,112,1,548,435,1132,1593,97,39,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,30568990,45470740,2537949
2824,Mongolia,MNG,2005,51,126,38,19,0,171,334,55,5,14,513,7749,1017,961,335,607,0,97,257,3727,0,94,327,103,1,577,420,1166,1622,100,36,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,18972568,27389840,2559255
2825,Mongolia,MNG,2006,43,128,38,19,0,169,328,51,6,14,502,7745,942,966,386,605,0,86,256,3834,0,96,317,95,1,588,408,1195,1647,103,32,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,22427075,31356075,2581242
2826,Mongolia,MNG,2010,30,134,38,16,0,165,300,50,8,16,446,7891,770,1010,535,621,11,69,249,4401,0,106,305,81,1,626,386,1314,1769,107,25,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,38012799,49729388,2702520
2827,Mongolia,MNG,2011,29,142,40,16,0,165,302,51,9,17,439,8023,748,992,537,625,0,68,246,4543,0,109,312,83,1,627,389,1335,1795,106,24,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,29689954,38073878,2743938
2828,Mongolia,MNG,2012,29,148,40,16,0,163,296,50,10,17,427,8009,730,962,535,618,0,67,244,4633,0,109,315,83,1,626,385,1347,1808,105,23,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,24647624,31038755,2792349
2829,Mongolia,MNG,2013,29,156,40,15,0,165,298,49,11,17,410,7973,706,925,534,611,0,67,241,4734,0,111,317,83,1,621,379,1362,1826,104,21,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,26628970,32931214,2845153
2830,Mongolia,MNG,2014,28,163,39,15,0,166,297,46,12,17,397,7903,670,865,537,611,0,65,241,4827,0,112,320,84,0,621,373,1382,1848,103,20,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,268066,325210,2902823
2831,Mongolia,MNG,2015,26,172,40,15,0,163,295,44,12,17,387,8060,590,739,543,605,0,59,246,4985,0,116,328,84,0,632,376,1419,1887,98,18,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,12314495,14770586,2964749
2832,Mongolia,MNG,2016,25,189,45,15,0,157,291,44,13,18,382,8571,559,674,554,608,12,56,248,5261,0,122,346,85,0,634,400,1488,1975,95,17,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,14082452,16752339,3029555
2833,Mongolia,MNG,2017,25,199,47,15,0,161,291,43,14,19,379,8922,567,654,563,615,17,57,250,5478,0,127,359,87,0,642,415,1543,2046,99,17,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,23891630,27922716,3096030
2834,Mongolia,MNG,2018,24,212,49,15,0,161,289,42,14,19,375,9299,549,609,573,607,0,53,259,5702,0,133,373,88,0,664,431,1596,2110,99,16,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,45539735,52002341,3163991
2835,Mongolia,MNG,2019,24,225,53,15,0,159,288,41,15,20,371,9806,530,565,584,592,12,49,263,5961,0,139,391,89,0,672,453,1656,2185,99,15,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,26834321,30053773,3232430
2836,Montenegro,MNE,1996,3,130,31,1,0,14,31,1,2,1,7,2878,61,80,8,108,0,1,6,1115,0,103,87,4,1,63,63,42,124,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,9275000,15960655,611003
2837,Montenegro,MNE,1997,3,131,32,1,0,14,31,1,2,1,8,3002,62,77,8,113,0,1,6,1167,0,108,91,5,1,65,65,44,129,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,6500000,10990132,609520
2838,Montenegro,MNE,1998,3,132,32,1,0,15,33,1,2,1,8,3011,62,73,8,120,0,1,6,1192,0,111,92,5,1,70,65,44,130,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,13934650,23269997,607662
2839,Montenegro,MNE,1999,3,133,32,1,0,17,35,1,3,2,8,3027,64,71,8,128,1,1,6,1208,0,112,94,5,1,78,65,44,131,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,8666900,14294993,606001
2840,Montenegro,MNE,2000,3,136,32,1,0,16,34,1,3,2,8,3069,64,72,8,126,0,1,6,1237,1,116,95,5,1,76,65,45,132,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,73654500,119005789,604950
2841,Montenegro,MNE,2001,3,137,33,1,0,15,33,1,3,1,8,3144,63,71,9,124,0,1,6,1282,1,119,98,5,1,72,66,46,135,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,66469149,104853568,607389
2842,Montenegro,MNE,2002,2,140,35,1,0,14,32,1,3,1,8,3230,63,65,9,122,0,1,6,1325,0,124,103,4,1,69,68,47,139,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,72851655,113136135,609828
2843,Montenegro,MNE,2003,2,143,36,1,0,13,31,1,3,1,7,3357,65,60,9,126,0,1,6,1370,0,129,108,4,1,71,70,48,143,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,35417039,53969847,612267
2844,Montenegro,MNE,2004,2,145,38,1,0,14,30,1,3,1,7,3465,65,54,9,128,0,1,6,1406,0,131,112,4,1,72,73,48,146,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,31728189,47195023,613353
2845,Montenegro,MNE,2005,2,147,40,1,0,14,29,1,3,1,7,3571,67,50,9,132,0,1,6,1442,0,134,116,4,1,75,76,49,149,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,23563281,34017241,614261
2846,Montenegro,MNE,2006,2,150,42,1,0,13,28,1,2,1,7,3647,67,45,9,134,0,1,6,1462,0,136,117,4,1,77,77,49,151,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,15041202,21029635,615025
2847,Montenegro,MNE,2007,2,151,44,1,0,13,27,1,2,1,6,3724,67,40,9,132,0,1,6,1477,0,138,118,4,1,76,78,49,152,14,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,9827995,13374107,615875
2848,Montenegro,MNE,2008,2,152,46,1,0,12,26,1,2,1,6,3753,67,38,9,129,0,1,6,1491,0,138,119,4,1,73,78,49,152,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,10797850,14393698,616969
2849,Montenegro,MNE,2009,2,154,47,1,0,12,25,1,2,1,6,3783,67,34,9,127,0,1,6,1507,0,139,119,4,1,71,79,49,153,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,6898701,9103565,618294
2850,Montenegro,MNE,2010,2,156,48,1,0,11,24,1,2,1,5,3784,67,32,8,122,0,1,6,1512,0,140,119,4,1,66,79,49,152,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,12800124,16745480,619428
2851,Montenegro,MNE,2011,2,159,50,1,0,10,24,1,2,1,5,3816,67,26,8,120,0,1,5,1528,0,142,120,4,1,64,80,49,152,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,11479005,14720483,620079
2852,Montenegro,MNE,2012,1,163,51,1,0,10,23,1,2,1,5,3837,67,24,8,118,0,1,6,1534,0,143,120,3,1,63,82,48,151,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,6567397,8270320,620601
2853,Montenegro,MNE,2013,1,167,53,1,0,11,23,1,2,1,5,3902,69,22,8,118,0,1,5,1559,0,146,123,3,1,63,84,49,152,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,5607529,6934659,621207
2854,Montenegro,MNE,2014,1,170,55,1,0,11,23,1,2,1,5,3979,70,21,8,118,0,1,5,1586,0,149,125,4,1,63,86,49,153,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,4856285,5891637,621810
2855,Montenegro,MNE,2015,1,174,56,1,0,10,22,0,2,1,5,4039,71,16,8,117,0,1,5,1607,0,152,127,3,1,62,87,50,154,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,3880906,4654939,622159
2856,Montenegro,MNE,2016,1,176,57,1,0,10,22,0,2,1,5,4047,71,16,8,119,0,1,5,1625,0,154,128,3,1,61,88,50,154,13,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2703995,3216645,622303
2857,Montenegro,MNE,2017,1,179,58,1,0,10,22,0,1,1,5,4066,72,15,8,119,0,1,5,1643,0,155,129,3,1,60,89,50,154,12,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,4639641,5422457,622373
2858,Montenegro,MNE,2018,1,181,57,1,0,10,22,0,1,1,4,4007,70,14,8,118,0,1,5,1640,1,153,128,3,1,59,86,50,154,12,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2248092,2567124,622227
2859,Montenegro,MNE,2019,1,185,57,1,0,9,21,0,1,1,4,3943,69,13,8,117,0,1,5,1644,0,152,127,3,1,59,85,50,153,12,0,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,10166756,11386513,622028
2860,Morocco,MAR,1990,1586,1888,404,470,0,690,142,2562,103,117,6979,57888,12330,19249,70,1865,0,12334,117,11070,0,1805,3551,310,437,9267,4982,2733,4809,1032,778,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,126539000,251500257,24570814
2861,Morocco,MAR,1991,1514,1965,423,447,0,673,143,2519,127,125,6894,59719,11786,19087,72,1910,0,11352,117,11483,22,1879,3679,308,414,9383,5121,2784,4870,1028,773,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,130086000,249645383,24988083
2862,Morocco,MAR,1992,1486,2041,451,448,0,749,162,2487,155,137,6858,62875,11429,18856,76,2054,0,10521,124,12146,2,1989,3881,330,412,10666,5403,2910,5058,1105,799,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,115508200,216264461,25400676
2863,Morocco,MAR,1993,1447,2115,475,435,0,754,177,2386,187,149,6874,65445,11054,18500,79,2152,0,9718,125,12667,0,2084,4029,336,398,11039,5600,2981,5154,1126,801,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,113101734,206898624,25806777
2864,Morocco,MAR,1994,1400,2187,490,428,0,743,198,2211,223,157,6785,66526,10653,17964,80,2186,0,8966,125,12949,0,2137,4121,333,391,10932,5677,3008,5177,1122,774,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,76010187,136081362,26201551
2865,Morocco,MAR,1995,1371,2265,510,410,0,739,228,2083,264,166,6743,68162,10392,17675,81,2237,791,8335,125,13292,0,2206,4253,332,374,10962,5809,3052,5239,1126,755,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,19358939,33939457,26599048
2866,Morocco,MAR,1996,1337,2349,526,398,0,727,262,1985,308,175,6579,69194,10077,17378,82,2285,39,7661,124,13608,0,2276,4356,330,362,10946,5873,3076,5257,1119,716,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,40112890,69027277,26999093
2867,Morocco,MAR,1997,1307,2433,549,394,0,720,306,1916,355,186,6465,70916,9818,17221,84,2389,60,7078,122,14016,6,2366,4491,329,358,10972,6018,3131,5338,1150,671,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,25035112,42329104,27397118
2868,Morocco,MAR,1998,1302,2520,577,387,0,694,352,1788,407,195,6234,72395,9491,16971,84,2458,0,6566,122,14347,10,2441,4626,321,351,10875,6161,3183,5420,1102,622,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,26816186,44781357,27791825
2869,Morocco,MAR,1999,1222,2610,610,374,0,677,404,1686,466,207,6163,74713,9228,16679,86,2572,0,6143,123,14848,0,2561,4839,320,338,10903,6366,3265,5555,1101,585,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,21988232,36266903,28176997
2870,Morocco,MAR,2000,1173,2696,606,362,0,649,432,1517,532,214,5955,73717,8811,16371,85,2594,6,5726,119,14921,0,2635,4851,312,327,10659,6273,3226,5483,1063,544,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,51411590,83067249,28554415
2871,Morocco,MAR,2001,1137,2808,616,350,0,629,456,1286,603,225,5855,73896,8497,16002,86,2652,15,5341,117,15263,0,2787,4967,311,315,10578,6284,3226,5483,1036,521,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,32561670,51365299,28930097
2872,Morocco,MAR,2002,1106,2952,649,333,0,608,462,1139,677,232,5731,75065,8299,15689,86,2661,80,5008,116,15638,1,2957,5175,309,297,10381,6393,3256,5552,1058,496,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,25318396,39318597,29301817
2873,Morocco,MAR,2003,1072,3111,709,330,0,591,471,1004,749,241,5693,78456,8170,15268,88,2708,35,4682,117,16300,77,3191,5502,308,292,10405,6690,3334,5703,996,485,3,Middle East and North Africa,LMIC,Lower Middle Income Country,2,Obligations,41742203,63608361,29661270
